Lat,Lng,What Dinosaurs Eat,Accepted Name,Country,Cc,Diet,Early Interval,Formation,Geological Interval,Geological Time Period,Ref Author,Ref Pubyr,State,Max Ma,Min Ma
42.609165,-72.535553,FLESH,Eubrontes lyellii,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1858,Massachusetts,201.3,190.8
42.612213,-72.549606,FLESH,Eubrontes giganteus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1858,Massachusetts,201.3,190.8
42.612213,-72.549606,FLESH,Eubrontes lyellii,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1858,Massachusetts,201.3,190.8
42.612213,-72.549606,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1858,Massachusetts,201.3,190.8
42.612213,-72.549606,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1858,Massachusetts,201.3,190.8
42.612213,-72.549606,PLANT,Otozoum moodii,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1858,Massachusetts,201.3,190.8
42.611198,-72.552864,FLESH,Eubrontes sillimani,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1858,Massachusetts,201.3,190.8
42.611198,-72.552864,FLESH,Anchisauripus exsertus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1858,Massachusetts,201.3,190.8
42.158909,-72.577133,FLESH,Eubrontes giganteus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1848,Massachusetts,201.3,190.8
41.521614,-72.70372,FLESH,Eubrontes giganteus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1858,Connecticut,201.3,190.8
41.574936,-72.643692,FLESH,Anchisauripus exsertus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1858,Connecticut,201.3,190.8
41.574936,-72.643692,FLESH,Eubrontes giganteus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1858,Connecticut,201.3,190.8
41.574936,-72.643692,FLESH,Anchisauripus tuberosus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1858,Connecticut,201.3,190.8
41.574936,-72.643692,FLESH,Eubrontes sillimani,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1848,Connecticut,201.3,190.8
41.574936,-72.643692,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1858,Connecticut,201.3,190.8
41.574936,-72.643692,PLANT,Otozoum moodii,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1856,Connecticut,201.3,190.8
41.985901,-72.607658,FLESH,Eubrontes giganteus,United States,US,carnivore,Hettangian,,Hettangian,Jurassic,Hitchcock,1848,Connecticut,201.3,199.3
42.575813,-72.496346,FLESH,Eubrontes giganteus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1858,Massachusetts,201.3,190.8
42.57724,-72.580963,FLESH,Eubrontes giganteus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1843,Massachusetts,201.3,190.8
42.609165,-72.535553,FLESH,Anchisauripus tuberosus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.609165,-72.535553,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.609165,-72.535553,PLANT,Corvipes lacertoideus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.609165,-72.535553,FLESH,Grallator cuneatus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.28056,-72.559174,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
41.521614,-72.70372,FLESH,Eubrontes sillimani,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Connecticut,201.3,190.8
41.521614,-72.70372,FLESH,Anchisauripus exsertus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Connecticut,201.3,190.8
41.574936,-72.643692,FLESH,Grallator (Eubrontes) divaricatus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Connecticut,201.3,190.8
42.263927,-72.606216,FLESH,Grallator cuneatus,United States,US,carnivore,Hettangian,East Berlin,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.263927,-72.606216,FLESH,Eubrontes (Brontozoum) approximatus,United States,US,carnivore,Hettangian,East Berlin,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.263927,-72.606216,FLESH,Anchisauripus exsertus,United States,US,carnivore,Hettangian,East Berlin,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.256668,-72.61528,FLESH,Eubrontes (Brontozoum) approximatus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.158909,-72.577133,FLESH,Grallator formosus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.612213,-72.549606,FLESH,Grallator (Anchisauripus) minusculus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.612213,-72.549606,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.612213,-72.549606,FLESH,Eubrontes fieldi,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.612213,-72.549606,FLESH,Eubrontes cursorius,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.612213,-72.549606,FLESH,Eubrontes cursorius,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.612213,-72.549606,FLESH,Anchisauripus exsertus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.611198,-72.552864,FLESH,Sauropus barrattii,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.606197,-72.514664,FLESH,Anchisauripus exsertus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.606197,-72.514664,PLANT,Corvipes lacertoideus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.606197,-72.514664,FLESH,Anchisauripus tuberosus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
41.725101,-72.657867,FLESH,Grallator tenuis,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1889,Connecticut,201.3,190.8
42.609165,-72.535553,FLESH,Eubrontes fieldi,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.609165,-72.535553,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.606773,-72.530952,FLESH,Anchisauripus exsertus,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.606773,-72.530952,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Selenichnus falcatus,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Selenichnus breviusculus,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.606773,-72.530952,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.606773,-72.530952,FLESH,Eubrontes lyellii,United States,US,carnivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.614471,-72.552719,FLESH,Grallator tenuis,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.614471,-72.552719,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.610966,-72.554237,FLESH,Anchisauripus exsertus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.610966,-72.554237,FLESH,Anchisauripus tuberosus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.610966,-72.554237,FLESH,Eubrontes sillimani,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.610104,-72.542458,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.610104,-72.542458,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.610104,-72.542458,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.610104,-72.542458,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.610104,-72.542458,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.610104,-72.542458,FLESH,Eubrontes sillimani,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.610104,-72.542458,FLESH,Anchisauripus tuberosus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.610104,-72.542458,FLESH,Grallator cuneatus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.610104,-72.542458,FLESH,Sauropus barrattii,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.273609,-72.566666,FLESH,Eubrontes giganteus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.294674,-72.598877,FLESH,Grallator (Eubrontes) divaricatus,United States,US,carnivore,Hettangian,East Berlin,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.294674,-72.598877,FLESH,Grallator cuneatus,United States,US,carnivore,Hettangian,East Berlin,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,199.3
42.235325,-72.626053,FLESH,Anchisauripus tuberosus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.235325,-72.626053,FLESH,Grallator (Anchisauripus) minusculus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.235325,-72.626053,FLESH,Eubrontes giganteus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.235325,-72.626053,FLESH,Grallator formosus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
42.235325,-72.626053,FLESH,Eubrontes (Brontozoum) approximatus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1865,Massachusetts,201.3,190.8
41.548431,-72.69136,FLESH,Eubrontes sillimani,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Lull,1904,Connecticut,201.3,190.8
42.294674,-72.598877,FLESH,Anchisauripus tuberosus,United States,US,carnivore,Hettangian,East Berlin,Hettangian,Jurassic,Hitchcock,1848,Massachusetts,201.3,199.3
41.725101,-72.657867,FLESH,Plectropus longipes,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1848,Connecticut,201.3,190.8
42.256668,-72.61528,FLESH,Anchisauripus tuberosus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1848,Massachusetts,201.3,190.8
42.611198,-72.552864,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1848,Massachusetts,201.3,190.8
41.725101,-72.657867,FLESH,Grallator (Eubrontes) divaricatus,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1889,Connecticut,201.3,190.8
41.725101,-72.657867,FLESH,Eubrontes sillimani,United States,US,carnivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1889,Connecticut,201.3,190.8
41.725101,-72.657867,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1889,Connecticut,201.3,190.8
41.725101,-72.657867,PLANT,Corvipes lacertoideus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1889,Connecticut,201.3,190.8
40.964542,-74.739334,FLESH,Eubrontes giganteus,United States,US,carnivore,Late Triassic,,Triassic,Triassic,Hitchcock,1889,New Jersey,237,201.3
40.964542,-74.739334,FLESH,Grallator (Anchisauripus) minusculus,United States,US,carnivore,Late Triassic,,Triassic,Triassic,Hitchcock,1889,New Jersey,237,201.3
40.964542,-74.739334,FLESH,Eubrontes sillimani,United States,US,carnivore,Late Triassic,,Triassic,Triassic,Hitchcock,1889,New Jersey,237,201.3
40.964542,-74.739334,FLESH,Grallator formosus,United States,US,carnivore,Late Triassic,,Triassic,Triassic,Hitchcock,1889,New Jersey,237,201.3
40.964542,-74.739334,FLESH,Eubrontes cursorius,United States,US,carnivore,Late Triassic,,Triassic,Triassic,Hitchcock,1889,New Jersey,237,201.3
40.964542,-74.739334,FLESH,Eubrontes cursorius,United States,US,carnivore,Late Triassic,,Triassic,Triassic,Hitchcock,1889,New Jersey,237,201.3
40.964542,-74.739334,PLANT,Anomoepus scambus,United States,US,herbivore,Late Triassic,,Triassic,Triassic,Hitchcock,1889,New Jersey,237,201.3
40.568611,-75.095001,FLESH,Anchisauripus milfordensis,United States,US,carnivore,Norian,Passaic,Norian,Triassic,Baird,1957,New Jersey,228,208.5
40.568611,-75.095001,FLESH,Anchisauripus milfordensis,United States,US,carnivore,Norian,Passaic,Norian,Triassic,Baird,1957,New Jersey,228,208.5
40.568611,-75.095001,FLESH,Chimaerichnus ingens,United States,US,carnivore,Norian,Passaic,Norian,Triassic,Hitchcock,1889,New Jersey,228,208.5
40.902599,-74.407097,FLESH,Eubrontes (Brontozoum) approximatus,United States,US,carnivore,Sinemurian,Boonton,Sinemurian,Jurassic,Hitchcock,1889,New Jersey,199.3,190.8
40.902599,-74.407097,FLESH,Grallator formosus,United States,US,carnivore,Sinemurian,Boonton,Sinemurian,Jurassic,Hitchcock,1889,New Jersey,199.3,190.8
40.1525,-76.75,FLESH,Eubrontes sillimani,United States,US,carnivore,Norian,Gettysburg,Norian,Triassic,Hitchcock,1889,Pennsylvania,228,208.5
40.1525,-76.75,PLANT,Anomoepus scambus,United States,US,herbivore,Norian,Gettysburg,Norian,Triassic,Hitchcock,1889,Pennsylvania,228,208.5
42.606773,-72.530952,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1889,Massachusetts,201.3,199.3
42.273609,-72.566666,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1889,Massachusetts,201.3,190.8
42.273609,-72.566666,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1889,Massachusetts,201.3,190.8
42.610104,-72.542458,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Portland,Hettangian,Jurassic,Hitchcock,1889,Massachusetts,201.3,190.8
42.606773,-72.530952,PLANT,Anomoepus scambus,United States,US,herbivore,Hettangian,Turners Falls,Hettangian,Jurassic,Hitchcock,1889,Massachusetts,201.3,199.3
46.298439,-109.712097,PLANT,Tatankacephalus cooneyorum,United States,US,herbivore,Albian,Cloverly,Albian,Cretaceous,Parsons and Parsons,2009,Montana,113,100.5
39.149235,-108.769501,PLANT,Fruitadens haagarorum,United States,US,herbivore,Early Tithonian,Morrison,Tithonian,Jurassic,Butler et al.,2010,Colorado,150.8,145
39.148617,-108.770508,PLANT,Fruitadens haagarorum,United States,US,herbivore,Early Tithonian,Morrison,Tithonian,Jurassic,Butler et al.,2010,Colorado,150.8,145
41.601398,120.8722,FLESH,Confuciusornis feducciai,China,CN,carnivore,Late Barremian,Yixian,Barremian,Cretaceous,Zhang et al.,2009,Liaoning,130,122.46
36.323849,-106.47506,FLESH,Tawa hallae,United States,US,carnivore,Norian,Chinle,Norian,Triassic,Nesbitt et al.,2009,New Mexico,228,208.5
36.323849,-106.47506,FLESH,Tawa hallae,United States,US,carnivore,Norian,Chinle,Norian,Triassic,Nesbitt et al.,2009,New Mexico,228,208.5
36.323849,-106.47506,FLESH,Tawa hallae,United States,US,carnivore,Norian,Chinle,Norian,Triassic,Nesbitt et al.,2009,New Mexico,228,208.5
29.093945,104.052391,FLESH,Leshansaurus qianweiensis,China,CN,carnivore,Oxfordian,Shangshaximiao,Oxfordian,Jurassic,Li et al.,2009,Sichuan,163.5,157.3
51.50914,-112.842682,FLESH,Atrociraptor marshalli,Canada,CA,carnivore,Late Campanian,Horseshoe Canyon,Campanian,Cretaceous,Currie and Varricchio,2004,Alberta,83.5,66
41.583332,97.666664,PLANT,Auroraceratops rugosus,China,CN,herbivore,Barremian,,Barremian,Cretaceous,You et al.,2005,Gansu,129.4,100.5
45.191288,88.919884,PLANT,Gongbusaurus wucaiwanensis,China,CN,herbivore,Callovian,Shishugou,Callovian,Jurassic,Dong,1989,Xinjiang,166.1,157.3
45.191288,88.919884,PLANT,Gongbusaurus wucaiwanensis,China,CN,herbivore,Callovian,Shishugou,Callovian,Jurassic,Dong,1989,Xinjiang,166.1,157.3
45.191288,88.919884,PLANT,Gongbusaurus wucaiwanensis,China,CN,herbivore,Callovian,Shishugou,Callovian,Jurassic,Dong,1989,Xinjiang,166.1,157.3
45.191288,88.919884,PLANT,Gongbusaurus wucaiwanensis,China,CN,herbivore,Callovian,Shishugou,Callovian,Jurassic,Dong,1989,Xinjiang,166.1,157.3
41.183334,106.033333,PLANT,Penelopognathus weishampeli,China,CN,herbivore,Aptian,Bayan Gobi,Aptian,Cretaceous,Godefroit et al.,2005,Nei Mongol,125,113
32.966667,-97.050003,FLESH,Flexomornis howei,United States,US,carnivore,Middle Cenomanian,Woodbine,Cenomanian,Cretaceous,Tykoski and Fiorillo,2010,Texas,99.6,93.5
47.714668,-112.223351,PLANT,Spheroolithus choteauensis,United States,US,herbivore,Early Campanian,Two Medicine,Campanian,Cretaceous,Jackson and Varricchio,2010,Montana,83.5,70.6
41.702133,106.756721,PLANT,Magnirostris dodsoni,China,CN,herbivore,Campanian,Bayan Mandahu,Campanian,Cretaceous,You and Dong,2003,Nei Mongol,83.6,72.1
29.138056,-103.196945,PLANT,Texacephale langstoni,United States,US,herbivore,Late Campanian,Aguja,Campanian,Cretaceous,Longrich et al.,2010,Texas,83.5,70.6
29.25,-103.25,PLANT,Texacephale langstoni,United States,US,herbivore,Late Campanian,Aguja,Campanian,Cretaceous,Longrich et al.,2010,Texas,83.5,66
40.440887,-109.305244,PLANT,Abydosaurus mcintoshi,United States,US,herbivore,Middle Albian,Cedar Mountain,Albian,Cretaceous,Chure et al.,2010,Utah,109,93.5
50.742409,-111.518097,FLESH,Saurornitholestes langstoni,Canada,CA,carnivore,Late Campanian,Dinosaur Park,Campanian,Cretaceous,Currie and Jacobsen,1995,Alberta,83.5,70.6
33.289169,111.474403,FLESH,Xixianykus zhangi,China,CN,carnivore,Late Coniacian,Majiacun,Coniacian,Cretaceous,Xu et al.,2010,Henan,89.3,83.6
34.112,112.589302,PLANT,Ruyangosaurus giganteus,China,CN,herbivore,Cenomanian,Mangchuan,Cenomanian,Cretaceous,LÃ¼ et al.,2009,Henan,100.5,89.8
41.366669,121.416664,FLESH,Longicrusavis houi,China,CN,carnivore,Barremian,Yixian,Barremian,Cretaceous,O'Connor et al.,2010,Liaoning,129.4,125
41.883331,116.566666,FLESH,Shenqiornis mengi,China,CN,carnivore,Late Jurassic,Qiaotou,Jurassic,Jurassic,Wang et al.,2010,Hebei,163.5,125
41.423901,120.175301,FLESH,Pengornis houi,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Zhou et al.,2008,Liaoning,125,113
55.0639,-119.108101,FLESH,Boreonykus certekorum,Canada,CA,carnivore,Late Campanian,Wapiti,Campanian,Cretaceous,Bell and Currie,2016,Alberta,83.5,70.6
55.0639,-119.108101,FLESH,Boreonykus certekorum,Canada,CA,carnivore,Late Campanian,Wapiti,Campanian,Cretaceous,Bell and Currie,2016,Alberta,83.5,70.6
25.093849,114.290146,FLESH,Nanhsiungoolithus chuetienensis,China,CN,carnivore,Maastrichtian,Pingling,Maastrichtian,Cretaceous,Zhao et al.,2009,Guangdong,72.1,66
25.093849,114.290146,PLANT,Shixingoolithus erbeni,China,CN,herbivore,Maastrichtian,Pingling,Maastrichtian,Cretaceous,Zhao et al.,2009,Guangdong,72.1,66
25.227583,114.485237,FLESH,Nanhsiungoolithus chuetienensis,China,CN,carnivore,Maastrichtian,Pingling,Maastrichtian,Cretaceous,Zhao et al.,2009,Guangdong,72.1,66
25.227583,114.485237,PLANT,Shixingoolithus erbeni,China,CN,herbivore,Maastrichtian,Pingling,Maastrichtian,Cretaceous,Zhao et al.,2009,Guangdong,72.1,66
25.092653,114.284248,FLESH,Nanhsiungoolithus chuetienensis,China,CN,carnivore,Maastrichtian,Pingling,Maastrichtian,Cretaceous,Zhao et al.,2009,Guangdong,72.1,66
25.092653,114.284248,PLANT,Shixingoolithus erbeni,China,CN,herbivore,Maastrichtian,Pingling,Maastrichtian,Cretaceous,Zhao et al.,2009,Guangdong,72.1,66
25.12981,114.409752,FLESH,Nanhsiungoolithus chuetienensis,China,CN,carnivore,Maastrichtian,Yuanpu,Maastrichtian,Cretaceous,Zhao et al.,2009,Guangdong,72.1,66
25.12981,114.409752,PLANT,Shixingoolithus erbeni,China,CN,herbivore,Maastrichtian,Yuanpu,Maastrichtian,Cretaceous,Zhao et al.,2009,Guangdong,72.1,66
39.7575,-105.223053,PLANT,Caririchnium leonardii,United States,US,herbivore,Late Albian,Muddy Sandstone,Albian,Cretaceous,Matsukawa et al.,1999,Colorado,105.3,93.5
39.7575,-105.223053,FLESH,Ignotornis mcconnelli,United States,US,carnivore,Late Albian,Muddy Sandstone,Albian,Cretaceous,Lockley et al.,1989,Colorado,105.3,93.5
39.7575,-105.223053,FLESH,Ignotornis mcconnelli,United States,US,carnivore,Late Albian,Muddy Sandstone,Albian,Cretaceous,Lockley et al.,1989,Colorado,105.3,93.5
50.666668,-111.601387,PLANT,Gryposaurus notabilis,Canada,CA,herbivore,Late Campanian,Dinosaur Park,Campanian,Cretaceous,Prieto-Marquez,2010,Alberta,83.5,70.6
41.423901,120.175301,FLESH,Sapeornis chaoyangensis,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Hu et al.,2010,Liaoning,125,113
36.2925,-108.549721,FLESH,Bistahieversor sealeyi,United States,US,carnivore,Late Campanian,Kirtland,Campanian,Cretaceous,Carr and Williamson,2010,New Mexico,83.5,70.6
36.2925,-108.549721,FLESH,Bistahieversor sealeyi,United States,US,carnivore,Late Campanian,Fruitland,Campanian,Cretaceous,Carr and Williamson,2010,New Mexico,83.5,70.6
37.465832,120.984718,PLANT,Sinoceratops zhuchengensis,China,CN,herbivore,Campanian,Xingezhuang,Campanian,Cretaceous,Xu et al.,2010,Shandong,83.6,72.1
37.465832,120.984718,PLANT,Huaxiaosaurus aigahtens,China,CN,herbivore,Campanian,Xingezhuang,Campanian,Cretaceous,Zhao et al.,2011,Shandong,83.6,72.1
41.494999,120.225601,FLESH,Archaeovolans repatriatus,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Czerkas and Xu,2002,Liaoning,125,113
41.366669,121.416664,FLESH,Scansoriopteryx heilmanni,China,CN,carnivore,Barremian,Yixian,Barremian,Cretaceous,Czerkas and Yuan,2002,Liaoning,129.4,125
43.636063,120.427139,FLESH,Omnivoropteryx sinousaorum,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Czerkas and Ji,2002,Liaoning,125,113
43.900002,86.5,FLESH,Elongatoolithus elongatus,China,CN,carnivore,Late Cretaceous,Donggou,Cretaceous,Cretaceous,Shen and Mateer,1992,Xinjiang,100.5,66
43.772221,111.929169,PLANT,Gilmoreosaurus mongoliensis,China,CN,herbivore,Middle Campanian,Iren Dabasu,Campanian,Cretaceous,Godefroit et al.,1998,Nei Mongol,83.5,70.6
39.878601,123.438904,FLESH,Yixianosaurus longimanus,China,CN,carnivore,Late Barremian,Yixian,Barremian,Cretaceous,Xu and Wang,2003,Liaoning,130,122.46
47.8214,-112.664299,PLANT and ANIMAL,Troodon formosus,United States,US,"carnivore, omnivore",Judithian,Two Medicine,Judithian,Cretaceous,Varricchio et al.,2002,Montana,83.5,70.6
41.423901,120.175301,FLESH,Sapeornis chaoyangensis,China,CN,carnivore,Aptian,Jiufotang,Aptian,Cretaceous,Provini et al.,2009,Liaoning,125,113
40.786945,115.892502,FLESH,Menglongipus sinensis,China,CN,carnivore,Late Tithonian,Tuchengzi,Tithonian,Jurassic,Xing et al.,2009,Hebei,150.8,132.9
40.994999,104.065002,PLANT,Psittacosaurus gobiensis,China,CN,herbivore,Aptian,Bayan Gobi,Aptian,Cretaceous,Sereno et al.,2010,Nei Mongol,125,113
39.771988,98.413506,PLANT,Archaeoceratops yujingziensis,China,CN,herbivore,Aptian,,Aptian,Cretaceous,You et al.,2010,Gansu,125,100.5
25.5,-101.699997,PLANT,Coahuilaceratops magnacuerna,Mexico,MX,herbivore,Late Campanian,Cerro del Pueblo,Campanian,Cretaceous,Loewen et al.,2010,Coahuila,83.5,70.6
36.343899,-108.066399,PLANT,Ojoceratops fowleri,United States,US,herbivore,Early Maastrichtian,Ojo Alamo,Maastrichtian,Cretaceous,Sullivan and Lucas,2010,New Mexico,70.6,66
48.945168,-110.562073,PLANT,Medusaceratops lokii,United States,US,herbivore,Middle Campanian,Judith River,Campanian,Cretaceous,Ryan et al.,2010,Montana,83.5,70.6
45.713463,-103.560928,PLANT,Tatankaceratops sacrisonorum,United States,US,herbivore,Late Maastrichtian,Hell Creek,Maastrichtian,Cretaceous,Ott and Larson,2010,South Dakota,70.6,66
